epoch,train_loss
0,0.6939558982849121
1,0.682208240032196
2,0.6846598386764526
3,0.6725487112998962
4,0.6651811003684998
5,0.665168285369873
6,0.6633539199829102
7,0.6622958779335022
8,0.6621334552764893
9,0.6612324714660645
10,0.6605454683303833
11,0.6603584885597229
12,0.6598322987556458
13,0.6597231030464172
14,0.6593869924545288
15,0.6593506932258606
16,0.6591977477073669
17,0.6591238975524902
18,0.6590887904167175
19,0.6589148640632629
20,0.6589306592941284
21,0.6587473154067993
22,0.6586956977844238
23,0.6585673689842224
24,0.6585536599159241
25,0.6584154367446899
26,0.658344566822052
27,0.6582607626914978
28,0.6582646369934082
29,0.6581913232803345
30,0.658021867275238
31,0.6581035256385803
32,0.658007800579071
33,0.6580577492713928
34,0.6580851078033447
35,0.6580740213394165
36,0.6580039858818054
37,0.6579607129096985
38,0.6579456329345703
39,0.6579548120498657
40,0.6578468084335327
41,0.6581056118011475
42,0.6581204533576965
43,0.6578203439712524
44,0.6578419208526611
45,0.6577571034431458
46,0.6577824950218201
47,0.6576794385910034
48,0.6577280759811401
49,0.6576598286628723
0,0.6939558982849121,0.5769768357276917
1,0.682208240032196,0.580836296081543
2,0.6846598386764526,0.5785570740699768
3,0.6725487112998962,0.5913207530975342
4,0.6651811003684998,0.5991308689117432
5,0.665168285369873,0.601197361946106
6,0.6633539199829102,0.6028079986572266
7,0.6622958779335022,0.6044794321060181
8,0.6621334552764893,0.6024737358093262
9,0.6612324714660645,0.6037197113037109
10,0.6605454683303833,0.604783296585083
11,0.6603584885597229,0.6052391529083252
12,0.6598322987556458,0.6047225594520569
13,0.6597231030464172,0.605603814125061
14,0.6593869924545288,0.6057862043380737
15,0.6593506932258606,0.6060596704483032
16,0.6591977477073669,0.6062116622924805
17,0.6591238975524902,0.606302797794342
18,0.6590887904167175,0.6066978573799133
19,0.6589148640632629,0.6069409847259521
20,0.6589306592941284,0.60648512840271
21,0.6587473154067993,0.6072145104408264
22,0.6586956977844238,0.6068801879882812
23,0.6585673689842224,0.6069713830947876
24,0.6585536599159241,0.6067282557487488
25,0.6584154367446899,0.6072145104408264
26,0.658344566822052,0.6066067218780518
27,0.6582607626914978,0.6074272394180298
28,0.6582646369934082,0.6076399683952332
29,0.6581913232803345,0.607001781463623
30,0.658021867275238,0.6070321798324585
31,0.6581035256385803,0.6070625185966492
32,0.658007800579071,0.6072449088096619
33,0.6580577492713928,0.6073664426803589
34,0.6580851078033447,0.6065459251403809
35,0.6580740213394165,0.6067890524864197
36,0.6580039858818054,0.6068801879882812
37,0.6579607129096985,0.6065459251403809
38,0.6579456329345703,0.6068801879882812
39,0.6579548120498657,0.6064243316650391
40,0.6578468084335327,0.607184112071991
41,0.6581056118011475,0.6074575781822205
42,0.6581204533576965,0.6072145104408264
43,0.6578203439712524,0.6075487732887268
44,0.6578419208526611,0.6068497896194458
45,0.6577571034431458,0.6067282557487488
46,0.6577824950218201,0.6071233153343201
47,0.6576794385910034,0.6073968410491943
48,0.6577280759811401,0.6071233153343201
49,0.6576598286628723,0.6070625185966492
